1519, 1552202799, lead_off:False/0.867, confidence:0.708, big_r:0, small_r1, Polarity:0, No_R:106, hfb: 0
1525, 1552203159, lead_off:False/0.867, confidence:0.735, big_r:0, small_r0, Polarity:0, No_R:98, hfb: 0
1526, 1552203219, lead_off:False/0.867, confidence:0.726, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 0
1527, 1552203279, lead_off:False/0.867, confidence:0.504, big_r:0, small_r0, Polarity:0, No_R:113, hfb: 0
1528, 1552203339, lead_off:False/0.867, confidence:0.664, big_r:0, small_r0, Polarity:0, No_R:110, hfb: 0
1529, 1552203399, lead_off:False/0.867, confidence:0.736, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 0
1531, 1552203519, lead_off:False/0.867, confidence:0.600, big_r:0, small_r0, Polarity:0, No_R:95, hfb: 0
1537, 1552203879, lead_off:False/0.866, confidence:0.660, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 0
1538, 1552203939, lead_off:False/0.866, confidence:0.600, big_r:0, small_r0, Polarity:0, No_R:95, hfb: 0
1539, 1552203999, lead_off:False/0.866, confidence:0.491, big_r:0, small_r1, Polarity:0, No_R:112, hfb: 0
1540, 1552204059, lead_off:False/0.866, confidence:0.685, big_r:0, small_r0, Polarity:0, No_R:111, hfb: 0
1548, 1552204539, lead_off:False/0.867, confidence:0.732, big_r:0, small_r0, Polarity:0, No_R:112, hfb: 0
1549, 1552204599, lead_off:False/0.867, confidence:0.398, big_r:0, small_r1, Polarity:0, No_R:98, hfb: 0
1550, 1552204659, lead_off:False/0.867, confidence:0.515, big_r:0, small_r0, Polarity:0, No_R:103, hfb: 0
1553, 1552204839, lead_off:False/0.867, confidence:0.564, big_r:0, small_r0, Polarity:0, No_R:101, hfb: 0
1554, 1552204899, lead_off:False/0.867, confidence:0.523, big_r:0, small_r0, Polarity:0, No_R:107, hfb: 0
1557, 1552205079, lead_off:False/0.867, confidence:0.683, big_r:0, small_r0, Polarity:0, No_R:104, hfb: 0
1562, 1552205379, lead_off:False/1.574, confidence:0.675, big_r:0, small_r0, Polarity:0, No_R:80, hfb: 0
1563, 1552205439, lead_off:False/1.002, confidence:0.631, big_r:0, small_r0, Polarity:0, No_R:103, hfb: 0
1567, 1552205679, lead_off:False/0.842, confidence:0.728, big_r:0, small_r0, Polarity:0, No_R:92, hfb: 0
1571, 1552205919, lead_off:False/0.536, confidence:0.710, big_r:0, small_r0, Polarity:0, No_R:100, hfb: 0
1599, 1552207599, lead_off:False/0.840, confidence:0.606, big_r:0, small_r0, Polarity:0, No_R:99, hfb: 0
1601, 1552207719, lead_off:False/0.840, confidence:0.673, big_r:0, small_r0, Polarity:0, No_R:101, hfb: 0
1645, 1552210359, lead_off:False/0.857, confidence:0.725, big_r:0, small_r0, Polarity:0, No_R:109, hfb: 0
1651, 1552210719, lead_off:False/0.858, confidence:0.732, big_r:0, small_r0, Polarity:0, No_R:97, hfb: 0
