2195, 1552861668, lead_off:False/0.836, confidence:0.598, big_r:0, small_r0, Polarity:0, No_R:87, hfb: 0
2200, 1552861968, lead_off:False/0.839, confidence:0.611, big_r:0, small_r0, Polarity:0, No_R:108, hfb: 1
2201, 1552862028, lead_off:False/0.840, confidence:0.611, big_r:0, small_r0, Polarity:0, No_R:108, hfb: 0
2202, 1552862088, lead_off:False/0.841, confidence:0.598, big_r:0, small_r0, Polarity:0, No_R:112, hfb: 1
2203, 1552862148, lead_off:False/0.841, confidence:0.694, big_r:0, small_r0, Polarity:0, No_R:121, hfb: 0
2209, 1552862508, lead_off:False/0.842, confidence:0.649, big_r:0, small_r0, Polarity:0, No_R:114, hfb: 0
2216, 1552862928, lead_off:False/0.842, confidence:0.710, big_r:0, small_r0, Polarity:0, No_R:107, hfb: 1
2232, 1552863888, lead_off:False/0.828, confidence:0.669, big_r:0, small_r0, Polarity:0, No_R:130, hfb: 0
2239, 1552864308, lead_off:False/0.823, confidence:0.746, big_r:0, small_r0, Polarity:0, No_R:130, hfb: 0
2240, 1552864368, lead_off:False/0.824, confidence:0.697, big_r:0, small_r0, Polarity:0, No_R:132, hfb: 0
2242, 1552864488, lead_off:False/0.828, confidence:0.641, big_r:0, small_r0, Polarity:0, No_R:131, hfb: 0
2243, 1552864548, lead_off:False/0.829, confidence:0.664, big_r:0, small_r0, Polarity:0, No_R:134, hfb: 0
2244, 1552864608, lead_off:False/0.825, confidence:0.684, big_r:0, small_r0, Polarity:0, No_R:133, hfb: 0
2245, 1552864668, lead_off:False/0.824, confidence:0.696, big_r:0, small_r0, Polarity:0, No_R:135, hfb: 0
2246, 1552864728, lead_off:False/0.828, confidence:0.740, big_r:0, small_r0, Polarity:0, No_R:131, hfb: 0
2248, 1552864848, lead_off:False/0.833, confidence:0.750, big_r:0, small_r0, Polarity:0, No_R:132, hfb: 0
2249, 1552864908, lead_off:False/0.833, confidence:0.729, big_r:0, small_r0, Polarity:0, No_R:140, hfb: 0
2250, 1552864968, lead_off:False/0.834, confidence:0.584, big_r:0, small_r0, Polarity:0, No_R:137, hfb: 0
2253, 1552865148, lead_off:False/0.835, confidence:0.690, big_r:0, small_r0, Polarity:0, No_R:142, hfb: 0
2254, 1552865208, lead_off:False/0.836, confidence:0.489, big_r:0, small_r0, Polarity:0, No_R:133, hfb: 0
2255, 1552865268, lead_off:False/0.835, confidence:0.557, big_r:0, small_r0, Polarity:0, No_R:140, hfb: 0
2256, 1552865328, lead_off:False/0.835, confidence:0.608, big_r:0, small_r0, Polarity:0, No_R:143, hfb: 0
2257, 1552865388, lead_off:False/0.835, confidence:0.736, big_r:0, small_r0, Polarity:0, No_R:144, hfb: 0
2260, 1552865568, lead_off:False/0.836, confidence:0.627, big_r:0, small_r0, Polarity:0, No_R:142, hfb: 0
2261, 1552865628, lead_off:False/0.835, confidence:0.549, big_r:0, small_r0, Polarity:0, No_R:144, hfb: 0
2262, 1552865688, lead_off:False/0.827, confidence:0.696, big_r:0, small_r1, Polarity:0, No_R:148, hfb: 0
2277, 1552866588, lead_off:False/0.824, confidence:0.705, big_r:0, small_r0, Polarity:0, No_R:139, hfb: 0
2278, 1552866648, lead_off:False/0.819, confidence:0.680, big_r:0, small_r0, Polarity:0, No_R:150, hfb: 0
2280, 1552866768, lead_off:False/0.817, confidence:0.717, big_r:0, small_r0, Polarity:0, No_R:145, hfb: 0
2281, 1552866828, lead_off:False/0.820, confidence:0.568, big_r:0, small_r0, Polarity:0, No_R:139, hfb: 0
2282, 1552866888, lead_off:False/0.821, confidence:0.719, big_r:0, small_r0, Polarity:0, No_R:135, hfb: 0
2283, 1552866948, lead_off:False/0.821, confidence:0.621, big_r:0, small_r0, Polarity:0, No_R:132, hfb: 0
2284, 1552867008, lead_off:False/0.822, confidence:0.585, big_r:0, small_r0, Polarity:0, No_R:123, hfb: 0
2285, 1552867068, lead_off:False/0.820, confidence:0.333, big_r:0, small_r0, Polarity:0, No_R:111, hfb: 0
