1584, 1552825008, lead_off:False/0.845, confidence:0.726, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 2
1587, 1552825188, lead_off:False/0.845, confidence:0.720, big_r:0, small_r0, Polarity:0, No_R:93, hfb: 0
1588, 1552825248, lead_off:False/0.845, confidence:0.703, big_r:0, small_r1, Polarity:0, No_R:91, hfb: 0
1590, 1552825368, lead_off:False/0.845, confidence:0.745, big_r:0, small_r0, Polarity:0, No_R:110, hfb: 0
1612, 1552826688, lead_off:False/0.846, confidence:0.681, big_r:0, small_r0, Polarity:0, No_R:113, hfb: 1
1613, 1552826748, lead_off:False/0.846, confidence:0.676, big_r:1, small_r0, Polarity:0, No_R:111, hfb: 2
1614, 1552826808, lead_off:False/1.921, confidence:0.703, big_r:2, small_r0, Polarity:0, No_R:101, hfb: 3
1615, 1552826868, lead_off:False/3.063, confidence:0.418, big_r:3, small_r0, Polarity:0, No_R:79, hfb: 6
1616, 1552826928, lead_off:False/0.886, confidence:0.521, big_r:3, small_r0, Polarity:0, No_R:96, hfb: 5
1617, 1552826988, lead_off:False/1.009, confidence:0.650, big_r:2, small_r0, Polarity:0, No_R:100, hfb: 5
1618, 1552827048, lead_off:False/0.938, confidence:0.633, big_r:0, small_r0, Polarity:0, No_R:90, hfb: 0
1619, 1552827108, lead_off:False/0.795, confidence:0.726, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 0
1621, 1552827228, lead_off:False/0.797, confidence:0.650, big_r:0, small_r0, Polarity:0, No_R:103, hfb: 0
1622, 1552827288, lead_off:False/0.796, confidence:0.533, big_r:0, small_r0, Polarity:0, No_R:107, hfb: 0
1627, 1552827588, lead_off:False/0.861, confidence:0.716, big_r:0, small_r0, Polarity:0, No_R:102, hfb: 0
1732, 1552833888, lead_off:False/0.821, confidence:0.670, big_r:2, small_r0, Polarity:0, No_R:94, hfb: 3
1736, 1552834128, lead_off:False/0.825, confidence:0.660, big_r:0, small_r0, Polarity:0, No_R:100, hfb: 0
1737, 1552834188, lead_off:False/0.825, confidence:0.632, big_r:0, small_r1, Polarity:0, No_R:95, hfb: 0
