1397, 1551826983, lead_off:False/0.887, confidence:0.606, big_r:0, small_r0, Polarity:0, No_R:94, hfb: 0
1398, 1551827043, lead_off:False/0.887, confidence:0.484, big_r:0, small_r0, Polarity:0, No_R:91, hfb: 0
1399, 1551827103, lead_off:False/0.887, confidence:0.581, big_r:0, small_r0, Polarity:0, No_R:93, hfb: 0
1400, 1551827163, lead_off:False/0.887, confidence:0.316, big_r:0, small_r1, Polarity:0, No_R:98, hfb: 0
1401, 1551827223, lead_off:False/0.888, confidence:0.516, big_r:0, small_r0, Polarity:0, No_R:93, hfb: 0
1402, 1551827283, lead_off:False/0.888, confidence:0.645, big_r:0, small_r1, Polarity:0, No_R:107, hfb: 0
1403, 1551827343, lead_off:False/0.888, confidence:0.653, big_r:0, small_r1, Polarity:0, No_R:118, hfb: 0
1405, 1551827463, lead_off:False/0.889, confidence:0.714, big_r:0, small_r0, Polarity:0, No_R:126, hfb: 1
1406, 1551827523, lead_off:False/0.888, confidence:0.577, big_r:0, small_r0, Polarity:0, No_R:130, hfb: 0
1407, 1551827583, lead_off:False/0.889, confidence:0.696, big_r:0, small_r0, Polarity:0, No_R:125, hfb: 0
1415, 1551828063, lead_off:False/0.889, confidence:0.713, big_r:0, small_r0, Polarity:0, No_R:115, hfb: 0
1416, 1551828123, lead_off:False/0.889, confidence:0.621, big_r:0, small_r0, Polarity:0, No_R:103, hfb: 0
1417, 1551828183, lead_off:False/0.889, confidence:0.683, big_r:0, small_r0, Polarity:0, No_R:120, hfb: 0
1418, 1551828243, lead_off:False/0.889, confidence:0.690, big_r:0, small_r0, Polarity:0, No_R:116, hfb: 0
1419, 1551828303, lead_off:False/0.890, confidence:0.649, big_r:0, small_r0, Polarity:0, No_R:114, hfb: 1
1439, 1551829503, lead_off:False/0.890, confidence:0.733, big_r:0, small_r0, Polarity:0, No_R:120, hfb: 0
1440, 1551829563, lead_off:False/0.890, confidence:0.336, big_r:0, small_r1, Polarity:0, No_R:125, hfb: 0
1441, 1551829623, lead_off:False/0.890, confidence:0.724, big_r:0, small_r0, Polarity:0, No_R:152, hfb: 0
1443, 1551829743, lead_off:False/0.890, confidence:0.402, big_r:0, small_r1, Polarity:0, No_R:117, hfb: 0
1444, 1551829803, lead_off:False/0.890, confidence:0.250, big_r:0, small_r0, Polarity:0, No_R:120, hfb: 0
1445, 1551829863, lead_off:False/0.891, confidence:0.220, big_r:0, small_r0, Polarity:0, No_R:118, hfb: 1
1446, 1551829923, lead_off:False/0.891, confidence:0.507, big_r:0, small_r0, Polarity:0, No_R:142, hfb: 0
1447, 1551829983, lead_off:False/0.892, confidence:0.514, big_r:0, small_r0, Polarity:0, No_R:140, hfb: 0
1448, 1551830043, lead_off:False/0.895, confidence:0.664, big_r:0, small_r0, Polarity:0, No_R:149, hfb: 0
1449, 1551830103, lead_off:False/0.896, confidence:0.599, big_r:0, small_r0, Polarity:0, No_R:147, hfb: 0
1450, 1551830163, lead_off:False/0.895, confidence:0.621, big_r:0, small_r0, Polarity:0, No_R:145, hfb: 0
1459, 1551830703, lead_off:False/0.894, confidence:0.548, big_r:0, small_r0, Polarity:0, No_R:135, hfb: 0
1463, 1551830943, lead_off:False/0.895, confidence:0.713, big_r:0, small_r0, Polarity:0, No_R:136, hfb: 0
1483, 1551832143, lead_off:False/0.893, confidence:0.718, big_r:0, small_r0, Polarity:0, No_R:117, hfb: 0
1484, 1551832203, lead_off:False/0.893, confidence:0.730, big_r:0, small_r0, Polarity:0, No_R:115, hfb: 0
1485, 1551832263, lead_off:False/0.893, confidence:0.623, big_r:0, small_r0, Polarity:0, No_R:122, hfb: 0
1486, 1551832323, lead_off:False/0.893, confidence:0.654, big_r:0, small_r0, Polarity:0, No_R:127, hfb: 0
1487, 1551832383, lead_off:False/0.894, confidence:0.748, big_r:0, small_r0, Polarity:0, No_R:115, hfb: 0
1489, 1551832503, lead_off:False/0.894, confidence:0.615, big_r:0, small_r0, Polarity:0, No_R:130, hfb: 0
